Date,Time,pH,NTU,Temperature(C)
20/04/2025,19:39:57,4.25,80,29.12
20/04/2025,19:39:59,4.25,80,29.12
20/04/2025,19:40:00,4.25,80,29.12
20/04/2025,19:40:02,4.25,80,29.12
20/04/2025,19:40:03,4.24,80,29.12
20/04/2025,19:40:05,4.25,80,29.06
20/04/2025,19:40:07,4.25,80,29.12
20/04/2025,19:40:08,4.25,80,29.12
20/04/2025,19:40:10,4.24,80,29.12
20/04/2025,19:40:11,4.24,80,29.12
20/04/2025,19:40:13,4.24,80,29.12
20/04/2025,19:40:15,4.25,80,29.12
20/04/2025,19:40:16,4.25,80,29.12
20/04/2025,19:40:18,4.25,80,29.12
20/04/2025,19:40:20,4.25,80,29.12
20/04/2025,19:40:21,4.25,80,29.12
20/04/2025,19:40:23,4.24,80,29.12
20/04/2025,19:40:24,4.25,80,29.12
20/04/2025,19:40:26,4.25,80,29.12
20/04/2025,19:40:28,4.25,80,29.12
20/04/2025,19:40:29,4.24,80,29.12
20/04/2025,19:40:31,4.24,80,29.12
20/04/2025,19:40:32,4.25,80,29.12
20/04/2025,19:40:34,4.25,80,29.12
20/04/2025,19:40:36,4.25,80,29.12
20/04/2025,19:40:37,4.24,80,29.12
20/04/2025,19:40:39,4.25,80,29.12
20/04/2025,19:40:41,4.25,80,29.19
20/04/2025,19:40:42,4.24,80,29.12
20/04/2025,19:40:44,4.24,80,29.12
20/04/2025,19:40:45,4.24,80,29.12
20/04/2025,19:40:47,4.25,80,29.19
20/04/2025,19:40:49,4.24,80,29.12
20/04/2025,19:40:50,4.25,80,29.19
20/04/2025,19:40:52,4.24,80,29.19
20/04/2025,19:40:53,4.24,80,29.12
20/04/2025,19:40:55,4.24,80,29.12
20/04/2025,19:40:57,4.24,80,29.19
20/04/2025,19:40:58,4.24,80,29.19
20/04/2025,19:41:00,4.23,80,29.19
20/04/2025,19:41:01,4.24,80,29.12
20/04/2025,19:41:03,4.24,80,29.12
20/04/2025,19:41:05,4.24,80,29.19
20/04/2025,19:41:06,4.23,80,29
20/04/2025,19:41:08,4.24,80,28.5
20/04/2025,19:41:10,4.25,90,27.94
20/04/2025,19:41:11,4.25,90,27.5
20/04/2025,19:41:13,4.25,80,27.25
20/04/2025,19:41:14,4.24,80,27.12
20/04/2025,19:41:16,4.24,80,27
20/04/2025,19:41:18,4.24,80,27
20/04/2025,19:41:19,4.24,80,26.94
