Date,Time,pH,NTU,Temperature(C)
20/04/2025,20:08:09,6.94,100,31.62
20/04/2025,20:08:10,6.94,100,31.69
20/04/2025,20:08:12,6.94,100,31.69
20/04/2025,20:08:14,6.94,100,31.69
20/04/2025,20:08:15,6.94,100,31.69
20/04/2025,20:08:17,6.93,100,31.69
20/04/2025,20:08:18,6.94,100,31.69
20/04/2025,20:08:20,6.93,100,31.69
20/04/2025,20:08:22,6.93,100,31.62
20/04/2025,20:08:23,6.94,100,31.62
20/04/2025,20:08:25,6.94,100,31.62
20/04/2025,20:08:26,6.94,100,31.62
20/04/2025,20:08:28,6.93,100,31.62
20/04/2025,20:08:30,6.93,100,31.62
20/04/2025,20:08:31,6.94,100,31.62
20/04/2025,20:08:33,6.93,100,31.62
20/04/2025,20:08:35,6.94,100,31.62
20/04/2025,20:08:36,6.94,100,31.62
20/04/2025,20:08:38,6.94,100,31.62
20/04/2025,20:08:39,6.94,100,31.62
20/04/2025,20:08:41,6.93,100,31.62
20/04/2025,20:08:43,6.94,100,31.62
20/04/2025,20:08:44,6.93,100,31.62
20/04/2025,20:08:46,6.94,100,31.62
20/04/2025,20:08:47,6.94,100,31.62
20/04/2025,20:08:49,6.94,100,31.62
20/04/2025,20:08:51,6.94,100,31.62
20/04/2025,20:08:52,6.94,100,31.62
20/04/2025,20:08:54,6.94,100,31.62
20/04/2025,20:08:55,6.94,100,31.62
20/04/2025,20:08:57,6.94,100,31.62
20/04/2025,20:08:59,6.94,100,31.62
20/04/2025,20:09:00,6.94,100,31.69
20/04/2025,20:09:02,6.93,100,31.62
20/04/2025,20:09:04,6.93,100,31.62
20/04/2025,20:09:05,6.94,100,31.62
20/04/2025,20:09:07,6.94,100,31.56
20/04/2025,20:09:08,6.94,100,31.62
20/04/2025,20:09:10,6.94,100,31.62
20/04/2025,20:09:12,6.94,100,31.62
20/04/2025,20:09:13,6.93,100,31.62
20/04/2025,20:09:15,6.94,100,31.62
20/04/2025,20:09:16,6.94,100,31.62
20/04/2025,20:09:18,6.94,100,31.62
20/04/2025,20:09:20,6.94,100,31.62
20/04/2025,20:09:21,6.93,100,31.62
20/04/2025,20:09:23,6.93,100,31.62
20/04/2025,20:09:25,6.93,100,31.62
20/04/2025,20:09:26,6.93,100,31.62
20/04/2025,20:09:28,6.94,100,31.62
20/04/2025,20:09:29,6.93,100,31.62
20/04/2025,20:09:31,6.94,100,31.62
20/04/2025,20:09:33,6.94,100,31.62
20/04/2025,20:09:34,6.93,100,31.62
20/04/2025,20:09:36,6.94,100,31.62
20/04/2025,20:09:37,6.93,100,31.62
20/04/2025,20:09:39,6.93,100,31.62
20/04/2025,20:09:41,6.94,100,31.62
20/04/2025,20:09:42,6.94,100,31.56
20/04/2025,20:09:44,6.94,100,31.62
20/04/2025,20:09:45,6.94,100,31.62
20/04/2025,20:09:47,6.94,100,31.56
20/04/2025,20:09:49,6.93,100,31.62
20/04/2025,20:09:50,6.94,100,31.56
20/04/2025,20:09:52,6.94,100,31.56
20/04/2025,20:09:54,6.93,100,31.56
20/04/2025,20:09:55,6.94,100,31.62
20/04/2025,20:09:57,6.94,100,31.62
20/04/2025,20:09:58,6.93,100,31.62
20/04/2025,20:10:00,6.94,100,31.62
20/04/2025,20:10:02,6.94,100,31.62
20/04/2025,20:10:03,6.93,100,31.56
20/04/2025,20:10:05,6.94,100,31.62
20/04/2025,20:10:06,6.94,100,31.62
20/04/2025,20:10:08,6.94,100,31.62
20/04/2025,20:10:10,6.94,100,31.56
20/04/2025,20:10:11,6.94,100,31.56
20/04/2025,20:10:13,6.94,100,31.56
20/04/2025,20:10:14,6.94,100,31.62
20/04/2025,20:10:16,6.94,100,31.56
20/04/2025,20:10:18,6.93,100,31.56
20/04/2025,20:10:19,6.94,100,31.56
20/04/2025,20:10:21,6.94,100,31.56
20/04/2025,20:10:23,6.93,100,31.62
20/04/2025,20:10:24,6.94,100,31.56
20/04/2025,20:10:26,6.94,100,31.62
20/04/2025,20:10:27,6.94,100,31.62
20/04/2025,20:10:29,6.94,100,31.62
20/04/2025,20:10:31,6.94,100,31.62
20/04/2025,20:10:32,6.94,100,31.56
20/04/2025,20:10:34,6.94,100,31.62
20/04/2025,20:10:35,6.94,100,31.62
20/04/2025,20:10:37,6.94,100,31.56
20/04/2025,20:10:39,6.94,100,31.62
20/04/2025,20:10:40,6.94,100,31.62
20/04/2025,20:10:42,6.94,100,31.62
20/04/2025,20:10:43,6.93,100,31.62
20/04/2025,20:10:45,6.95,100,31.62
20/04/2025,20:10:47,6.94,100,31.56
20/04/2025,20:10:48,6.93,100,31.62
20/04/2025,20:10:50,6.93,100,31.62
20/04/2025,20:10:52,6.93,100,31.56
20/04/2025,20:10:53,6.94,100,31.56
20/04/2025,20:10:55,6.93,100,31.56
20/04/2025,20:10:56,6.94,100,31.56
20/04/2025,20:10:58,6.94,100,31.56
20/04/2025,20:11:00,6.94,100,31.56
20/04/2025,20:11:01,6.94,100,31.56
20/04/2025,20:11:03,6.94,100,31.56
20/04/2025,20:11:04,6.93,100,31.56
20/04/2025,20:11:06,6.94,100,31.5
20/04/2025,20:11:08,6.94,100,31.56
20/04/2025,20:11:09,6.94,100,31.56
20/04/2025,20:11:11,6.94,100,31.56
20/04/2025,20:11:13,6.94,100,31.56
20/04/2025,20:11:14,6.93,100,31.56
20/04/2025,20:11:16,6.94,100,31.56
20/04/2025,20:11:17,6.94,100,31.5
20/04/2025,20:11:19,6.93,100,31.56
20/04/2025,20:11:21,6.93,100,31.5
20/04/2025,20:11:22,6.93,100,31.56
20/04/2025,20:11:24,6.93,100,31.56
20/04/2025,20:11:25,6.93,100,31.5
20/04/2025,20:11:27,6.95,100,31.56
20/04/2025,20:11:29,6.94,100,31.5
20/04/2025,20:11:30,6.94,100,31.5
20/04/2025,20:11:32,6.94,100,31.56
20/04/2025,20:11:33,6.94,100,31.56
20/04/2025,20:11:35,6.93,100,31.56
20/04/2025,20:11:37,6.94,100,31.5
20/04/2025,20:11:38,6.94,100,31.56
20/04/2025,20:11:40,6.94,100,31.56
20/04/2025,20:11:42,6.93,100,31.5
20/04/2025,20:11:43,6.94,100,31.5
20/04/2025,20:11:45,6.94,100,31.5
20/04/2025,20:11:46,6.93,100,31.5
20/04/2025,20:11:48,6.94,100,31.5
20/04/2025,20:11:50,6.94,100,31.5
20/04/2025,20:11:51,6.94,100,31.56
20/04/2025,20:11:53,6.94,100,31.56
20/04/2025,20:11:54,6.94,100,31.5
20/04/2025,20:11:56,6.94,100,31.5
20/04/2025,20:11:58,6.94,100,31.5
20/04/2025,20:11:59,6.94,100,31.5
20/04/2025,20:12:01,6.94,100,31.5
20/04/2025,20:12:02,6.94,100,31.5
20/04/2025,20:12:04,6.93,100,31.56
20/04/2025,20:12:06,6.94,100,31.5
20/04/2025,20:12:07,6.94,100,31.5
20/04/2025,20:12:09,6.94,100,31.5
20/04/2025,20:12:11,6.94,100,31.5
20/04/2025,20:12:12,6.93,100,31.5
20/04/2025,20:12:14,6.94,100,31.5
20/04/2025,20:12:15,6.94,100,31.5
20/04/2025,20:12:17,6.93,100,31.56
20/04/2025,20:12:19,6.94,100,31.5
20/04/2025,20:12:20,6.94,100,31.56
20/04/2025,20:12:22,6.94,100,31.5
20/04/2025,20:12:23,6.94,100,31.5
20/04/2025,20:12:25,6.94,100,31.56
20/04/2025,20:12:27,6.94,100,31.5
20/04/2025,20:12:28,6.94,100,31.56
20/04/2025,20:12:30,6.94,100,31.56
20/04/2025,20:12:32,6.93,100,31.56
20/04/2025,20:12:33,6.94,100,31.56
20/04/2025,20:12:35,6.94,100,31.56
20/04/2025,20:12:36,6.94,100,31.56
20/04/2025,20:12:38,6.94,100,31.5
20/04/2025,20:12:40,6.94,100,31.5
20/04/2025,20:12:41,6.94,100,31.56
20/04/2025,20:12:43,6.94,100,31.56
20/04/2025,20:12:44,6.94,100,31.56
20/04/2025,20:12:46,6.93,100,31.56
20/04/2025,20:12:48,6.94,100,31.5
20/04/2025,20:12:49,6.94,100,31.5
20/04/2025,20:12:51,6.94,100,31.5
20/04/2025,20:12:52,6.94,100,31.5
20/04/2025,20:12:54,6.94,100,31.5
20/04/2025,20:12:56,6.95,100,31.56
20/04/2025,20:12:57,6.94,100,31.5
20/04/2025,20:12:59,6.94,100,31.5
20/04/2025,20:13:01,6.94,100,31.5
20/04/2025,20:13:02,6.94,100,31.5
20/04/2025,20:13:04,6.94,100,31.5
20/04/2025,20:13:05,6.94,100,31.5
20/04/2025,20:13:07,6.94,100,31.5
20/04/2025,20:13:09,6.94,100,31.5
20/04/2025,20:13:10,6.94,100,31.5
20/04/2025,20:13:12,6.94,100,31.56
20/04/2025,20:13:13,6.94,100,31.5
20/04/2025,20:13:15,6.93,100,31.56
20/04/2025,20:13:17,6.94,100,31.5
20/04/2025,20:13:18,6.94,100,31.56
20/04/2025,20:13:20,6.94,100,31.56
20/04/2025,20:13:21,6.94,100,31.56
20/04/2025,20:13:23,6.94,100,31.5
20/04/2025,20:13:25,6.94,100,31.5
20/04/2025,20:13:26,6.94,100,31.5
20/04/2025,20:13:28,6.94,100,31.56
20/04/2025,20:13:30,6.93,100,31.5
20/04/2025,20:13:31,6.94,100,31.5
20/04/2025,20:13:33,6.94,100,31.5
20/04/2025,20:13:34,6.94,100,31.5
20/04/2025,20:13:36,6.94,100,31.5
20/04/2025,20:13:38,6.94,100,31.5
20/04/2025,20:13:39,6.94,100,31.5
20/04/2025,20:13:41,6.94,100,31.5
20/04/2025,20:13:42,6.94,100,31.5
20/04/2025,20:13:44,6.94,100,31.5
20/04/2025,20:13:46,6.94,100,31.5
20/04/2025,20:13:47,6.94,100,31.5
20/04/2025,20:13:49,6.94,100,31.5
20/04/2025,20:13:51,6.94,100,31.5
20/04/2025,20:13:52,6.94,100,31.5
20/04/2025,20:13:54,6.94,100,31.5
20/04/2025,20:13:55,6.94,100,31.5
20/04/2025,20:13:57,6.94,100,31.5
20/04/2025,20:13:59,6.94,100,31.5
20/04/2025,20:14:00,6.94,100,31.5
20/04/2025,20:14:02,6.94,100,31.5
20/04/2025,20:14:03,6.94,100,31.5
20/04/2025,20:14:05,6.95,100,31.5
20/04/2025,20:14:07,6.95,100,31.5
20/04/2025,20:14:08,6.94,100,31.5
20/04/2025,20:14:10,6.94,100,31.5
20/04/2025,20:14:11,6.94,100,31.5
20/04/2025,20:14:13,6.94,100,31.5
20/04/2025,20:14:15,6.94,100,31.5
20/04/2025,20:14:16,6.94,100,31.5
20/04/2025,20:14:18,6.95,100,31.5
20/04/2025,20:14:20,6.94,100,31.5
20/04/2025,20:14:21,6.94,100,31.5
20/04/2025,20:14:23,6.94,100,31.5
20/04/2025,20:14:24,6.94,100,31.5
20/04/2025,20:14:26,6.95,100,31.5
20/04/2025,20:14:28,6.94,100,31.5
20/04/2025,20:14:29,6.95,100,31.5
20/04/2025,20:14:31,6.95,100,31.5
20/04/2025,20:14:32,6.95,100,31.5
20/04/2025,20:14:34,6.95,100,31.5
20/04/2025,20:14:36,6.94,100,31.44
20/04/2025,20:14:37,6.94,100,31.5
20/04/2025,20:14:39,6.95,100,31.44
20/04/2025,20:14:40,6.94,100,31.44
20/04/2025,20:14:42,6.95,100,31.44
20/04/2025,20:14:44,6.95,100,31.44
20/04/2025,20:14:45,6.95,100,31.44
20/04/2025,20:14:47,6.94,100,31.5
20/04/2025,20:14:49,6.95,100,31.5
20/04/2025,20:14:50,6.94,100,31.44
20/04/2025,20:14:52,6.94,100,31.5
20/04/2025,20:14:53,6.94,100,31.44
20/04/2025,20:14:55,6.95,100,31.5
20/04/2025,20:14:57,6.95,100,31.5
20/04/2025,20:14:58,6.94,100,31.44
